 Points per layers               500

 radius            (m)         3.428         3.429         3.430         3.431         3.432         3.433         3.434         3.435         3.436         3.437         3.438         3.439         3.440         3.441         3.442         3.443         3.444         3.445         3.446         3.447         3.448         3.449         3.450         3.451         3.452         3.453         3.454         3.455         3.456         3.458         3.459         3.460         3.461         3.462         3.463         3.464         3.465         3.466         3.467         3.468         3.469         3.470         3.471         3.472         3.473         3.474         3.475         3.476         3.477         3.478         3.479         3.480         3.481         3.482         3.483         3.484         3.485         3.486         3.487         3.488         3.489         3.490         3.491         3.492         3.493         3.494         3.495         3.496         3.497         3.498         3.499         3.500         3.501         3.502         3.504         3.505         3.506         3.507         3.508         3.509         3.510         3.511         3.512         3.513         3.514         3.515         3.516         3.517         3.518         3.519         3.520         3.521         3.522         3.523         3.524         3.525         3.526         3.527         3.528         3.529         3.530         3.531         3.532         3.533         3.534         3.535         3.536         3.537         3.538         3.539         3.540         3.541         3.542         3.543         3.544         3.545         3.546         3.547         3.548         3.550         3.551         3.552         3.553         3.554         3.555         3.556         3.557         3.558         3.559         3.560         3.561         3.562         3.563         3.564         3.565         3.566         3.567         3.568         3.569         3.570         3.571         3.572         3.573         3.574         3.575         3.576         3.577         3.578         3.579         3.580         3.581         3.582         3.583         3.584         3.585         3.586         3.587         3.588         3.589         3.590         3.591         3.592         3.593         3.594         3.596         3.597         3.598         3.599         3.600         3.601         3.602         3.603         3.604         3.605         3.606         3.607         3.608         3.609         3.610         3.611         3.612         3.613         3.614         3.615         3.616         3.617         3.618         3.619         3.620         3.621         3.622         3.623         3.624         3.625         3.626         3.627         3.628         3.629         3.630         3.631         3.632         3.633         3.634         3.635         3.636         3.637         3.638         3.639         3.640         3.642         3.643         3.644         3.645         3.646         3.647         3.648         3.649         3.650         3.651         3.652         3.653         3.654         3.655         3.656         3.657         3.658         3.659         3.660         3.661         3.662         3.663         3.664         3.665         3.666         3.667         3.668         3.669         3.670         3.671         3.672         3.673         3.674         3.675         3.676         3.677         3.678         3.679         3.680         3.681         3.682         3.683         3.684         3.685         3.686         3.688         3.689         3.690         3.691         3.692         3.693         3.694         3.695         3.696         3.697         3.698         3.699         3.700         3.701         3.702         3.703         3.704         3.705         3.706         3.707         3.708         3.709         3.710         3.711         3.712         3.713         3.714         3.715         3.716         3.717         3.718         3.719         3.720         3.721         3.722         3.723         3.724         3.725         3.726         3.727         3.728         3.729         3.730         3.731         3.732         3.734         3.735         3.736         3.737         3.738         3.739         3.740         3.741         3.742         3.743         3.744         3.745         3.746         3.747         3.748         3.749         3.750         3.751         3.752         3.753         3.754         3.755         3.756         3.757         3.758         3.759         3.760         3.761         3.762         3.763         3.764         3.765         3.766         3.767         3.768         3.769         3.770         3.771         3.772         3.773         3.774         3.775         3.776         3.777         3.778         3.780         3.781         3.782         3.783         3.784         3.785         3.786         3.787         3.788         3.789         3.790         3.791         3.792         3.793         3.794         3.795         3.796         3.797         3.798         3.799         3.800         3.801         3.802         3.803         3.804         3.805         3.806         3.807         3.808         3.809         3.810         3.811         3.812         3.813         3.814         3.815         3.816         3.817         3.818         3.819         3.820         3.821         3.822         3.823         3.824         3.826         3.827         3.828         3.829         3.830         3.831         3.832         3.833         3.834         3.835         3.836         3.837         3.838         3.839         3.840         3.841         3.842         3.843         3.844         3.845         3.846         3.847         3.848         3.849         3.850         3.851         3.852         3.853         3.854         3.855         3.856         3.857         3.858         3.859         3.860         3.861         3.862         3.863         3.864         3.865         3.866         3.867         3.868         3.869         3.870         3.872         3.873         3.874         3.875         3.876         3.877         3.878         3.879         3.880         3.881         3.882         3.883         3.884         3.885         3.886         3.887         3.888         3.889         3.890         3.891         3.892         3.893         3.894         3.895         3.896         3.897         3.898         3.899         3.900         3.901         3.902         3.903         3.904         3.905         3.906         3.907         3.908         3.909         3.910         3.911         3.912         3.913         3.914         3.915         3.916         3.918         3.919         3.920         3.921         3.922         3.923         3.924         3.925         3.926         3.927         3.928         3.929         3.930         3.931         3.932         3.933         3.934         3.935         3.936         3.937         3.938         3.939         3.940         3.941         3.942         3.943         3.943         3.944         3.945         3.946         3.947         3.948         3.949         3.950         3.950         3.951         3.952         3.953         3.954         3.955         3.956         3.957         3.958         3.958         3.959         3.960         3.961         3.962         3.963         3.964         3.965         3.966         3.966         3.967         3.968         3.969         3.970         3.971         3.972         3.973         3.974         3.974         3.975         3.976         3.977         3.978         3.979         3.980         3.981         3.982         3.982         3.983         3.984         3.985         3.986         3.987         3.988         3.989         3.990         3.990         3.991         3.992         3.993         3.994         3.995         3.996         3.997         3.997         3.998         3.999         4.000         4.001         4.002         4.003         4.004         4.005         4.005         4.006         4.007         4.008         4.009         4.010         4.011         4.012         4.013         4.013         4.014         4.015         4.016         4.017         4.018         4.019         4.020         4.021         4.021         4.022         4.023         4.024         4.025         4.026         4.027         4.028         4.029         4.029         4.030         4.031         4.032         4.033         4.034         4.035         4.036         4.036         4.037         4.038         4.039         4.040         4.041         4.042         4.043         4.044         4.044         4.045         4.046         4.047         4.048         4.049         4.050         4.051         4.052         4.052         4.053         4.054         4.055         4.056         4.057         4.058         4.059         4.060         4.060         4.061         4.062         4.063         4.064         4.065         4.066         4.067         4.068         4.068         4.069         4.070         4.071         4.072         4.073         4.074         4.075         4.075         4.076         4.077         4.078         4.079         4.080         4.081         4.082         4.083         4.083         4.084         4.085         4.086         4.087         4.088         4.089         4.090         4.091         4.091         4.092         4.093         4.094         4.095         4.096         4.097         4.098         4.099         4.099         4.100         4.101         4.102         4.103         4.104         4.105         4.106         4.107         4.107         4.108         4.109         4.110         4.111         4.112         4.113         4.114         4.114         4.115         4.116         4.117         4.118         4.119         4.120         4.121         4.122         4.122         4.123         4.124         4.125         4.126         4.127         4.128         4.129         4.130         4.130         4.131         4.132         4.133         4.134         4.135         4.136         4.137         4.138         4.138         4.139         4.140         4.141         4.142         4.143         4.144         4.145         4.146         4.146         4.147         4.148         4.149         4.150         4.151         4.152         4.153         4.153         4.154         4.155         4.156         4.157         4.158         4.159         4.160         4.161         4.161         4.162         4.163         4.164         4.165         4.166         4.167         4.168         4.169         4.169         4.170         4.171         4.172         4.173         4.174         4.175         4.176         4.177         4.177         4.178         4.179         4.180         4.181         4.182         4.183         4.184         4.185         4.185         4.186         4.187         4.188         4.189         4.190         4.191         4.192         4.192         4.193         4.194         4.195         4.196         4.197         4.198         4.199         4.200         4.200         4.201         4.202         4.203         4.204         4.205         4.206         4.207         4.208         4.208         4.209         4.210         4.211         4.212         4.213         4.214         4.215         4.216         4.216         4.217         4.218         4.219         4.220         4.221         4.222         4.223         4.224         4.224         4.225         4.226         4.227         4.228         4.229         4.230         4.231         4.231         4.232         4.233         4.234         4.235         4.236         4.237         4.238         4.239         4.239         4.240         4.241         4.242         4.243         4.244         4.245         4.246         4.247         4.247         4.248         4.249         4.250         4.251         4.252         4.253         4.254         4.255         4.255         4.256         4.257         4.258         4.259         4.260         4.261         4.262         4.263         4.263         4.264         4.265         4.266         4.267         4.268         4.269         4.270         4.270         4.271         4.272         4.273         4.274         4.275         4.276         4.277         4.278         4.278         4.279         4.280         4.281         4.282         4.283         4.284         4.285         4.286         4.286         4.287         4.288         4.289         4.290         4.291         4.292         4.293         4.294         4.294         4.295         4.296         4.297         4.298         4.299         4.300         4.301         4.302         4.302         4.303         4.304         4.305         4.306         4.307         4.308         4.309         4.309         4.310         4.311         4.312         4.313         4.314         4.315         4.316         4.317         4.317         4.318         4.319         4.320         4.321         4.322         4.323         4.324         4.325         4.325         4.326         4.327         4.328         4.329         4.330         4.331         4.332         4.333         4.333         4.334         4.335         4.336         4.337         4.338         4.339         4.340         4.341         4.341         4.342         4.343         4.344         4.345         4.346         4.347         4.348         4.349         4.349         4.350         4.351         4.352         4.353         4.354         4.355         4.356         4.356         4.357         4.358         4.359         4.360         4.361         4.362         4.363         4.364         4.364         4.365         4.366         4.367         4.368         4.369         4.370         4.371         4.372         4.372         4.373         4.374         4.375         4.376         4.377         4.378         4.379         4.380         4.380         4.381
 Radial stress     (MPa)       0.000        -0.134        -0.267        -0.401        -0.534        -0.667        -0.800        -0.933        -1.066        -1.199        -1.332        -1.464        -1.596        -1.729        -1.861        -1.993        -2.125        -2.257        -2.388        -2.520        -2.651        -2.783        -2.914        -3.045        -3.176        -3.307        -3.438        -3.568        -3.699        -3.829        -3.959        -4.090        -4.220        -4.350        -4.479        -4.609        -4.739        -4.868        -4.997        -5.127        -5.256        -5.385        -5.514        -5.643        -5.771        -5.900        -6.028        -6.157        -6.285        -6.413        -6.541        -6.669        -6.797        -6.924        -7.052        -7.179        -7.307        -7.434        -7.561        -7.688        -7.815        -7.942        -8.068        -8.195        -8.321        -8.447        -8.574        -8.700        -8.826        -8.952        -9.077        -9.203        -9.329        -9.454        -9.579        -9.705        -9.830        -9.955       -10.080       -10.204       -10.329       -10.454       -10.578       -10.702       -10.827       -10.951       -11.075       -11.199       -11.323       -11.446       -11.570       -11.693       -11.817       -11.940       -12.063       -12.186       -12.309       -12.432       -12.555       -12.677       -12.800       -12.922       -13.045       -13.167       -13.289       -13.411       -13.533       -13.654       -13.776       -13.898       -14.019       -14.141       -14.262       -14.383       -14.504       -14.625       -14.746       -14.866       -14.987       -15.108       -15.228       -15.348       -15.469       -15.589       -15.709       -15.829       -15.948       -16.068       -16.188       -16.307       -16.426       -16.546       -16.665       -16.784       -16.903       -17.022       -17.141       -17.259       -17.378       -17.496       -17.615       -17.733       -17.851       -17.969       -18.087       -18.205       -18.323       -18.440       -18.558       -18.675       -18.793       -18.910       -19.027       -19.144       -19.261       -19.378       -19.495       -19.611       -19.728       -19.844       -19.961       -20.077       -20.193       -20.309       -20.425       -20.541       -20.657       -20.772       -20.888       -21.003       -21.119       -21.234       -21.349       -21.464       -21.579       -21.694       -21.809       -21.923       -22.038       -22.152       -22.267       -22.381       -22.495       -22.609       -22.723       -22.837       -22.951       -23.065       -23.178       -23.292       -23.405       -23.519       -23.632       -23.745       -23.858       -23.971       -24.084       -24.197       -24.309       -24.422       -24.534       -24.647       -24.759       -24.871       -24.983       -25.095       -25.207       -25.319       -25.431       -25.542       -25.654       -25.765       -25.876       -25.988       -26.099       -26.210       -26.321       -26.432       -26.542       -26.653       -26.764       -26.874       -26.985       -27.095       -27.205       -27.315       -27.425       -27.535       -27.645       -27.755       -27.864       -27.974       -28.084       -28.193       -28.302       -28.411       -28.521       -28.630       -28.738       -28.847       -28.956       -29.065       -29.173       -29.282       -29.390       -29.498       -29.607       -29.715       -29.823       -29.931       -30.039       -30.146       -30.254       -30.362       -30.469       -30.576       -30.684       -30.791       -30.898       -31.005       -31.112       -31.219       -31.326       -31.432       -31.539       -31.646       -31.752       -31.858       -31.965       -32.071       -32.177       -32.283       -32.389       -32.494       -32.600       -32.706       -32.811       -32.917       -33.022       -33.127       -33.233       -33.338       -33.443       -33.548       -33.653       -33.757       -33.862       -33.967       -34.071       -34.175       -34.280       -34.384       -34.488       -34.592       -34.696       -34.800       -34.904       -35.008       -35.111       -35.215       -35.318       -35.422       -35.525       -35.628       -35.731       -35.834       -35.937       -36.040       -36.143       -36.246       -36.348       -36.451       -36.554       -36.656       -36.758       -36.860       -36.963       -37.065       -37.167       -37.268       -37.370       -37.472       -37.574       -37.675       -37.777       -37.878       -37.979       -38.080       -38.182       -38.283       -38.384       -38.484       -38.585       -38.686       -38.787       -38.887       -38.988       -39.088       -39.188       -39.289       -39.389       -39.489       -39.589       -39.689       -39.789       -39.888       -39.988       -40.088       -40.187       -40.286       -40.386       -40.485       -40.584       -40.683       -40.782       -40.881       -40.980       -41.079       -41.178       -41.276       -41.375       -41.473       -41.572       -41.670       -41.768       -41.866       -41.964       -42.062       -42.160       -42.258       -42.356       -42.454       -42.551       -42.649       -42.746       -42.843       -42.941       -43.038       -43.135       -43.232       -43.329       -43.426       -43.523       -43.619       -43.716       -43.813       -43.909       -44.006       -44.102       -44.198       -44.294       -44.391       -44.487       -44.583       -44.678       -44.774       -44.870       -44.966       -45.061       -45.157       -45.252       -45.347       -45.443       -45.538       -45.633       -45.728       -45.823       -45.918       -46.013       -46.107       -46.202       -46.297       -46.391       -46.486       -46.580       -46.674       -46.769       -46.863       -46.957       -47.051       -47.145       -47.238       -47.332       -47.426       -47.520       -47.613       -47.707       -47.800       -47.893       -47.987       -48.080       -48.173       -48.266       -48.359       -48.452       -48.544       -48.637       -48.730       -48.822       -48.915       -49.007       -49.100       -49.192       -49.284       -49.376       -49.468       -49.560       -49.652       -49.744       -49.836       -49.928       -50.019       -50.111       -50.202       -50.294       -50.385       -50.476       -50.568       -50.659       -50.750       -50.841       -50.932       -51.023       -51.113       -51.204       -51.295       -51.385       -51.476       -51.566       -51.656       -51.747       -51.837       -51.927       -52.017       -52.107       -52.197       -52.287       -52.377       -52.466       -52.556       -52.646       -52.735       -52.825       -52.914       -53.003       -53.092       -53.182       -53.271       -53.360       -53.449       -53.538       -53.626       -53.715       -53.804       -53.892       -53.981       -54.069       -54.158       -54.246       -54.334      -324.795      -324.834      -324.871      -324.904      -324.935      -324.962      -324.987      -325.009      -325.028      -325.044      -325.057      -325.067      -325.075      -325.079      -325.081      -325.079      -325.075      -325.067      -325.057      -325.044      -325.028      -325.009      -324.987      -324.962      -324.935      -324.904      -324.871      -324.834      -324.795      -324.753      -324.708      -324.660      -324.609      -324.555      -324.499      -324.439      -324.377      -324.311      -324.243      -324.172      -324.098      -324.021      -323.941      -323.859      -323.773      -323.685      -323.593      -323.499      -323.402      -323.302      -323.199      -323.094      -322.985      -322.874      -322.759      -322.642      -322.522      -322.399      -322.273      -322.145      -322.013      -321.879      -321.742      -321.601      -321.459      -321.313      -321.164      -321.012      -320.858      -320.701      -320.541      -320.378      -320.212      -320.043      -319.872      -319.697      -319.520      -319.340      -319.157      -318.971      -318.783      -318.591      -318.397      -318.200      -318.000      -317.797      -317.591      -317.383      -317.171      -316.957      -316.740      -316.520      -316.298      -316.072      -315.844      -315.613      -315.379      -315.142      -314.902      -314.660      -314.414      -314.166      -313.915      -313.662      -313.405      -313.146      -312.884      -312.618      -312.351      -312.080      -311.807      -311.530      -311.251      -310.969      -310.685      -310.397      -310.107      -309.814      -309.518      -309.219      -308.917      -308.613      -308.306      -307.996      -307.683      -307.368      -307.049      -306.728      -306.404      -306.077      -305.748      -305.416      -305.080      -304.743      -304.402      -304.058      -303.712      -303.363      -303.011      -302.657      -302.299      -301.939      -301.576      -301.210      -300.842      -300.470      -300.096      -299.720      -299.340      -298.957      -298.572      -298.184      -297.794      -297.400      -297.004      -296.605      -296.203      -295.798      -295.391      -294.981      -294.568      -294.153      -293.734      -293.313      -292.889      -292.462      -292.033      -291.601      -291.166      -290.728      -290.288      -289.845      -289.399      -288.950      -288.499      -288.044      -287.587      -287.128      -286.665      -286.200      -285.732      -285.262      -284.788      -284.312      -283.833      -283.351      -282.867      -282.380      -281.890      -281.398      -280.902      -280.404      -279.903      -279.400      -278.894      -278.385      -277.873      -277.359      -276.841      -276.322      -275.799      -275.274      -274.746      -274.215      -273.681      -273.145      -272.606      -272.065      -271.520      -270.973      -270.423      -269.871      -269.316      -268.758      -268.197      -267.634      -267.067      -266.499      -265.927      -265.353      -264.776      -264.196      -263.614      -263.029      -262.441      -261.851      -261.258      -260.662      -260.064      -259.462      -258.858      -258.252      -257.642      -257.030      -256.416      -255.798      -255.178      -254.556      -253.930      -253.302      -252.671      -252.038      -251.401      -250.762      -250.121      -249.477      -248.830      -248.180      -247.528      -246.873      -246.215      -245.555      -244.892      -244.226      -243.558      -242.887      -242.213      -241.536      -240.857      -240.176      -239.491      -238.804      -238.114      -237.422      -236.727      -236.029      -235.329      -234.626      -233.920      -233.212      -232.501      -231.787      -231.070      -230.351      -229.630      -228.905      -228.178      -227.449      -226.716      -225.981      -225.244      -224.504      -223.761      -223.015      -222.267      -221.516      -220.762      -220.006      -219.248      -218.486      -217.722      -216.955      -216.186      -215.414      -214.639      -213.862      -213.082      -212.299      -211.514      -210.726      -209.936      -209.143      -208.347      -207.549      -206.748      -205.944      -205.138      -204.329      -203.517      -202.703      -201.886      -201.067      -200.245      -199.420      -198.593      -197.763      -196.931      -196.095      -195.258      -194.417      -193.574      -192.729      -191.881      -191.030      -190.176      -189.320      -188.461      -187.600      -186.736      -185.870      -185.001      -184.129      -183.255      -182.378      -181.498      -180.616      -179.731      -178.844      -177.954      -177.061      -176.166      -175.268      -174.368      -173.465      -172.559      -171.651      -170.741      -169.827      -168.911      -167.993      -167.072      -166.148      -165.222      -164.293      -163.361      -162.427      -161.490      -160.551      -159.609      -158.665      -157.718      -156.768      -155.816      -154.861      -153.904      -152.944      -151.982      -151.016      -150.049      -149.079      -148.106      -147.130      -146.152      -145.172      -144.189      -143.203      -142.215      -141.224      -140.231      -139.235      -138.236      -137.235      -136.231      -135.225      -134.216      -133.205      -132.191      -131.175      -130.156      -129.134      -128.110      -127.083      -126.054      -125.022      -123.988      -122.951      -121.911      -120.869      -119.824      -118.777      -117.728      -116.675      -115.620      -114.563      -113.503      -112.441      -111.376      -110.308      -109.238      -108.165      -107.090      -106.012      -104.932      -103.849      -102.764      -101.676      -100.586       -99.493       -98.397       -97.299       -96.198       -95.095       -93.990       -92.881       -91.771       -90.657       -89.542       -88.423       -87.302       -86.179       -85.053       -83.925       -82.794       -81.660       -80.524       -79.386       -78.245       -77.101       -75.955       -74.806       -73.655       -72.501       -71.345       -70.186       -69.025       -67.861       -66.695       -65.526       -64.355       -63.181       -62.005       -60.826       -59.645       -58.461       -57.274       -56.085       -54.894       -53.700       -52.504       -51.305       -50.103       -48.899       -47.693       -46.484       -45.273       -44.059       -42.842       -41.623       -40.402       -39.178       -37.951       -36.723       -35.491       -34.257       -33.021       -31.782       -30.540       -29.296       -28.050       -26.801       -25.550       -24.296       -23.040       -21.781       -20.519       -19.255       -17.989       -16.720       -15.449       -14.175       -12.899       -11.620       -10.339        -9.055        -7.769        -6.481        -5.189        -3.896        -2.600        -1.301
