Time (active) [s], Power (active) [W], Time (reactive) [s], Power (reactive) [VAR],
0.0, 713000000.0, 0.0, 0.0
4.9504950495049505, 712999603.960396, 5.9405940594059405, 0.0
9.900990099009901, 712999207.9207921, 11.881188118811881, 0.0
14.85148514851485, 712998811.8811882, 17.821782178217823, 0.0
19.801980198019802, 712998415.8415842, 23.762376237623762, 0.0
24.752475247524753, 712998019.8019803, 29.7029702970297, 0.0
29.7029702970297, 712997623.7623762, 35.64356435643565, 0.0
34.65346534653465, 712997227.7227722, 41.584158415841586, 0.0
39.603960396039604, 712996831.6831683, 47.524752475247524, 0.0
44.554455445544555, 712996435.6435643, 53.46534653465346, 0.0
49.504950495049506, 712996039.6039604, 59.4059405940594, 0.0
54.45544554455446, 712995643.5643564, 65.34653465346534, 0.0
59.4059405940594, 712995247.5247525, 71.2871287128713, 0.0
64.35643564356435, 712994851.4851485, 77.22772277227723, 0.0
69.3069306930693, 712994455.4455446, 83.16831683168317, 0.0
74.25742574257426, 712994059.4059407, 89.10891089108911, 0.0
79.20792079207921, 712993663.3663366, 95.04950495049505, 0.0
84.15841584158416, 712993267.3267326, 100.99009900990099, 0.0
89.10891089108911, 712992871.2871287, 106.93069306930693, 0.0
94.05940594059406, 712992475.2475247, 112.87128712871286, 0.0
99.00990099009901, 712992079.2079208, 118.8118811881188, 0.0
103.96039603960396, 712991683.1683168, 124.75247524752476, 0.0
108.91089108910892, 712991287.1287129, 130.69306930693068, 0.0
113.86138613861387, 712990891.089109, 136.63366336633663, 0.0
118.8118811881188, 712990495.049505, 142.5742574257426, 0.0
123.76237623762376, 712990099.009901, 148.5148514851485, 0.0
128.7128712871287, 712989702.970297, 154.45544554455446, 0.0
133.66336633663366, 712989306.930693, 160.3960396039604, 0.0
138.6138613861386, 712988910.8910891, 166.33663366336634, 0.0
143.56435643564356, 712988514.8514851, 172.27722772277227, 0.0
148.5148514851485, 712988118.8118812, 178.21782178217822, 0.0
153.46534653465346, 712987722.7722772, 184.15841584158414, 0.0
158.41584158415841, 712987326.7326733, 190.0990099009901, 0.0
163.36633663366337, 712986930.6930693, 196.03960396039605, 0.0
168.31683168316832, 712986534.6534654, 201.98019801980197, 0.0
173.26732673267327, 712986138.6138614, 207.92079207920793, 0.0
178.21782178217822, 712985742.5742574, 213.86138613861385, 0.0
183.16831683168317, 712985346.5346534, 219.8019801980198, 0.0
188.11881188118812, 712984950.4950495, 225.74257425742573, 0.0
193.06930693069307, 712984554.4554455, 231.68316831683168, 0.0
198.01980198019803, 712984158.4158416, 237.6237623762376, 0.0
202.97029702970298, 712983762.3762376, 243.56435643564356, 0.0
207.92079207920793, 712983366.3366337, 249.5049504950495, 0.0
212.87128712871288, 712982970.2970297, 255.44554455445544, 0.0
217.82178217821783, 712982574.2574258, 261.38613861386136, 0.0
222.77227722772278, 712982178.2178218, 267.3267326732673, 0.0
227.72277227722773, 712981782.1782178, 273.26732673267327, 0.0
232.67326732673268, 712981386.1386138, 279.2079207920792, 0.0
237.6237623762376, 712980990.0990099, 285.1485148514852, 0.0
242.57425742574256, 712980594.0594059, 291.08910891089107, 0.0
247.5247524752475, 712980198.019802, 297.029702970297, 0.0
252.47524752475246, 712979801.980198, 302.970297029703, 0.0
257.4257425742574, 712979405.9405941, 308.91089108910893, 0.0
262.3762376237624, 712979009.9009901, 314.8514851485148, 0.0
267.3267326732673, 712978613.8613862, 320.7920792079208, 0.0
272.2772277227723, 712978217.8217822, 326.73267326732673, 0.0
277.2277227722772, 712977821.7821782, 332.6732673267327, 0.0
282.1782178217822, 712977425.7425742, 338.61386138613864, 0.0
287.1287128712871, 712977029.7029703, 344.55445544554453, 0.0
292.0792079207921, 712976633.6633663, 350.4950495049505, 0.0
297.029702970297, 712976237.6237624, 356.43564356435644, 0.0
301.980198019802, 712975841.5841584, 362.3762376237624, 0.0
306.9306930693069, 712975445.5445545, 368.3168316831683, 0.0
311.8811881188119, 712975049.5049505, 374.25742574257424, 0.0
316.83168316831683, 712974653.4653466, 380.1980198019802, 0.0
321.78217821782175, 712974257.4257426, 386.13861386138615, 0.0
326.73267326732673, 712973861.3861386, 392.0792079207921, 0.0
331.68316831683165, 712973465.3465346, 398.019801980198, 0.0
336.63366336633663, 712973069.3069307, 403.96039603960395, 0.0
341.58415841584156, 712972673.2673267, 409.9009900990099, 0.0
346.53465346534654, 712972277.2277228, 415.84158415841586, 0.0
351.48514851485146, 712971881.1881188, 421.78217821782175, 0.0
356.43564356435644, 712971485.1485149, 427.7227722772277, 0.0
361.38613861386136, 712971089.1089109, 433.66336633663366, 0.0
366.33663366336634, 712970693.069307, 439.6039603960396, 0.0
371.28712871287127, 712970297.029703, 445.54455445544556, 0.0
376.23762376237624, 712969900.990099, 451.48514851485146, 0.0
381.18811881188117, 712969504.950495, 457.4257425742574, 0.0
386.13861386138615, 712969108.910891, 463.36633663366337, 0.0
391.08910891089107, 712968712.8712871, 469.3069306930693, 0.0
396.03960396039605, 712968316.8316832, 475.2475247524752, 0.0
400.990099009901, 712967920.7920792, 481.18811881188117, 0.0
405.94059405940595, 712967524.7524753, 487.1287128712871, 0.0
410.8910891089109, 712967128.7128713, 493.0693069306931, 0.0
415.84158415841586, 712966732.6732674, 499.009900990099, 0.0
420.7920792079208, 712966336.6336634, 504.9504950495049, 0.0
425.74257425742576, 712965940.5940593, 510.8910891089109, 0.0
430.6930693069307, 712965544.5544554, 516.8316831683168, 0.0
435.64356435643566, 712965148.5148515, 522.7722772277227, 0.0
440.5940594059406, 712964752.4752475, 528.7128712871287, 0.0
445.54455445544556, 712964356.4356436, 534.6534653465346, 0.0
450.4950495049505, 712963960.3960396, 540.5940594059406, 0.0
455.44554455445547, 712963564.3564357, 546.5346534653465, 0.0
460.3960396039604, 712963168.3168317, 552.4752475247525, 0.0
465.34653465346537, 712962772.2772278, 558.4158415841584, 0.0
470.2970297029703, 712962376.2376238, 564.3564356435644, 0.0
475.2475247524752, 712961980.1980197, 570.2970297029703, 0.0
480.1980198019802, 712961584.1584158, 576.2376237623762, 0.0
485.1485148514851, 712961188.1188118, 582.1782178217821, 0.0
490.0990099009901, 712960792.0792079, 588.1188118811881, 0.0
495.049504950495, 712960396.039604, 594.059405940594, 0.0
500.0, 712960000.0, 599.999999999778, 0.0
500.990099009901, 713000000.0, 600.0, 0.0
501.980198019802, 713000000.0, 601.7425742574258, 0.0
502.970297029703, 713000000.0, 603.4851485148515, 0.0
503.96039603960395, 713000000.0, 605.2277227722773, 0.0
504.9504950495049, 713000000.0, 606.9702970297029, 0.0
505.94059405940595, 713000000.0, 608.7128712871287, 0.0
506.9306930693069, 713000000.0, 610.4554455445544, 0.0
507.9207920792079, 713000000.0, 612.1980198019802, 0.0
508.91089108910893, 713000000.0, 613.940594059406, 0.0
509.9009900990099, 713000000.0, 615.6831683168317, 0.0
510.8910891089109, 713000000.0, 617.4257425742575, 0.0
511.8811881188119, 713000000.0, 619.1683168316831, 0.0
512.8712871287129, 713000000.0, 620.9108910891089, 0.0
513.8613861386139, 713000000.0, 622.6534653465346, 0.0
514.8514851485148, 713000000.0, 624.3960396039604, 0.0
515.8415841584158, 713000000.0, 626.1386138613861, 0.0
516.8316831683169, 713000000.0, 627.8811881188119, 0.0
517.8217821782179, 713000000.0, 629.6237623762377, 0.0
518.8118811881188, 713000000.0, 631.3663366336634, 0.0
519.8019801980198, 713000000.0, 633.1089108910891, 0.0
520.7920792079208, 713000000.0, 634.8514851485148, 0.0
521.7821782178218, 713000000.0, 636.5940594059406, 0.0
522.7722772277227, 713000000.0, 638.3366336633663, 0.0
523.7623762376238, 713000000.0, 640.0792079207921, 0.0
524.7524752475248, 713000000.0, 641.8217821782179, 0.0
525.7425742574258, 713000000.0, 643.5643564356436, 0.0
526.7326732673267, 713000000.0, 645.3069306930693, 0.0
527.7227722772277, 713000000.0, 647.049504950495, 0.0
528.7128712871287, 713000000.0, 648.7920792079208, 0.0
529.7029702970297, 713000000.0, 650.5346534653465, 0.0
530.6930693069307, 713000000.0, 652.2772277227723, 0.0
531.6831683168317, 713000000.0, 654.019801980198, 0.0
532.6732673267327, 713000000.0, 655.7623762376238, 0.0
533.6633663366337, 713000000.0, 657.5049504950495, 0.0
534.6534653465346, 713000000.0, 659.2475247524752, 0.0
535.6435643564356, 713000000.0, 660.990099009901, 0.0
536.6336633663366, 713000000.0, 662.7326732673267, 0.0
537.6237623762377, 713000000.0, 664.4752475247525, 0.0
538.6138613861386, 713000000.0, 666.2178217821782, 0.0
539.6039603960396, 713000000.0, 667.960396039604, 0.0
540.5940594059406, 713000000.0, 669.7029702970297, 0.0
541.5841584158416, 713000000.0, 671.4455445544554, 0.0
542.5742574257425, 713000000.0, 673.1881188118812, 0.0
543.5643564356435, 713000000.0, 674.9306930693069, 0.0
544.5544554455446, 713000000.0, 676.6732673267327, 0.0
545.5445544554456, 713000000.0, 678.4158415841584, 0.0
546.5346534653465, 713000000.0, 680.1584158415842, 0.0
547.5247524752475, 713000000.0, 681.90099009901, 0.0
548.5148514851485, 713000000.0, 683.6435643564356, 0.0
549.5049504950495, 713000000.0, 685.3861386138614, 0.0
550.4950495049505, 713000000.0, 687.1287128712871, 0.0
551.4851485148515, 713000000.0, 688.8712871287129, 0.0
552.4752475247525, 713000000.0, 690.6138613861386, 0.0
553.4653465346535, 713000000.0, 692.3564356435644, 0.0
554.4554455445544, 713000000.0, 694.09900990099, 0.0
555.4455445544554, 713000000.0, 695.8415841584158, 0.0
556.4356435643564, 713000000.0, 697.5841584158416, 0.0
557.4257425742575, 713000000.0, 699.3267326732673, 0.0
558.4158415841584, 713000000.0, 701.0693069306931, 0.0
559.4059405940594, 713000000.0, 702.8118811881188, 0.0
560.3960396039604, 713000000.0, 704.5544554455446, 0.0
561.3861386138614, 713000000.0, 706.2970297029703, 0.0
562.3762376237623, 713000000.0, 708.039603960396, 0.0
563.3663366336634, 713000000.0, 709.7821782178218, 0.0
564.3564356435644, 713000000.0, 711.5247524752475, 0.0
565.3465346534654, 713000000.0, 713.2673267326733, 0.0
566.3366336633663, 713000000.0, 715.009900990099, 0.0
567.3267326732673, 713000000.0, 716.7524752475248, 0.0
568.3168316831683, 713000000.0, 718.4950495049505, 0.0
569.3069306930693, 713000000.0, 720.2376237623762, 0.0
570.2970297029703, 713000000.0, 721.980198019802, 0.0
571.2871287128713, 713000000.0, 723.7227722772277, 0.0
572.2772277227723, 713000000.0, 725.4653465346535, 0.0
573.2673267326733, 713000000.0, 727.2079207920792, 0.0
574.2574257425742, 713000000.0, 728.950495049505, 0.0
575.2475247524752, 713000000.0, 730.6930693069307, 0.0
576.2376237623762, 713000000.0, 732.4356435643565, 0.0
577.2277227722773, 713000000.0, 734.1782178217821, 0.0
